year,qualfield,gender_detail,lfs,count,pc,group,married,agegroup,code,gender,childgroup,child,mfc,bach,uniform,field,.group
2006,B. Commerce,f.nochild,"Employed, worked full-time",NA,0.8644184456925232,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Commerce,11
2006,B. Commerce,f.nochild,"Employed, worked part-time",NA,0.06838415497709971,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Commerce,12
2006,B. Commerce,f.nochild,"Employed, away from work",NA,0.03057126250863108,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Commerce,13
2006,B. Commerce,f.nochild,Not in the labour force,NA,0.023795578090776044,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Commerce,14
2006,B. Commerce,f.nochild,Unemployed,NA,0.012830558730969914,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Commerce,15
2006,B. Education,f.nochild,"Employed, worked full-time",NA,0.7854864204440715,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Education,21
2006,B. Education,f.nochild,"Employed, worked part-time",NA,0.15071891099624907,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Education,22
2006,B. Education,f.nochild,"Employed, away from work",NA,0.03641715272088492,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Education,23
2006,B. Education,f.nochild,Not in the labour force,NA,0.020984642778860748,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Education,24
2006,B. Education,f.nochild,Unemployed,NA,0.0063928730599337675,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Education,25
2006,B. Engineering,f.nochild,"Employed, worked full-time",NA,0.8802781224110675,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Engineering,31
2006,B. Engineering,f.nochild,"Employed, worked part-time",NA,0.061134017635394236,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Engineering,32
2006,B. Engineering,f.nochild,"Employed, away from work",NA,0.023945064000804567,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Engineering,33
2006,B. Engineering,f.nochild,Not in the labour force,NA,0.029749897302752886,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Engineering,34
2006,B. Engineering,f.nochild,Unemployed,NA,0.004892898649980803,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Engineering,35
2006,B. Humanities,f.nochild,"Employed, worked full-time",NA,0.6527484129982246,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Humanities,41
2006,B. Humanities,f.nochild,"Employed, worked part-time",NA,0.21348169444121448,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Humanities,42
2006,B. Humanities,f.nochild,"Employed, away from work",NA,0.03014708661297454,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Humanities,43
2006,B. Humanities,f.nochild,Not in the labour force,NA,0.0792005821419835,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Humanities,44
2006,B. Humanities,f.nochild,Unemployed,NA,0.02442222380560284,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Humanities,45
2006,B. IT,f.nochild,"Employed, worked full-time",NA,0.8358868116034617,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,IT,51
2006,B. IT,f.nochild,"Employed, worked part-time",NA,0.08438622357940413,lfs.2534.uniform,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,IT,52
