year,qualfield,gender_detail,occ,count,pc,group,married,code,agegroup,gender,childgroup,child,mfc,bach,uniform,field,.group
2006,B. Commerce,f.haschild,Manager/prof.,NA,0.40967813123135133,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,11
2006,B. Commerce,f.haschild,Tech/trade,NA,0.013727418122957559,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,12
2006,B. Commerce,f.haschild,Sales/admin/service,NA,0.2546950768449295,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,13
2006,B. Commerce,f.haschild,Labourer/machine,NA,0.02333933275082725,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,14
2006,B. Commerce,f.haschild,Not working,NA,0.2985600410499344,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,15
2006,B. Education,f.haschild,Manager/prof.,NA,0.5797137782516384,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,21
2006,B. Education,f.haschild,Tech/trade,NA,0.006148048877446938,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,22
2006,B. Education,f.haschild,Sales/admin/service,NA,0.08150314040804763,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,23
2006,B. Education,f.haschild,Labourer/machine,NA,0.008840997559465703,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,24
2006,B. Education,f.haschild,Not working,NA,0.3237940349034014,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,25
2006,B. Engineering,f.haschild,Manager/prof.,NA,0.482142653220399,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,31
2006,B. Engineering,f.haschild,Tech/trade,NA,0.06001411971175745,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,32
2006,B. Engineering,f.haschild,Sales/admin/service,NA,0.19349340587045433,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,33
2006,B. Engineering,f.haschild,Labourer/machine,NA,0.04009790541371746,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,34
2006,B. Engineering,f.haschild,Not working,NA,0.22425191578367176,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,35
2006,B. Humanities,f.haschild,Manager/prof.,NA,0.24613023825083852,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,41
2006,B. Humanities,f.haschild,Tech/trade,NA,0.0347610106526016,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,42
2006,B. Humanities,f.haschild,Sales/admin/service,NA,0.32771512628081984,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,43
2006,B. Humanities,f.haschild,Labourer/machine,NA,0.030119005327937716,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,44
2006,B. Humanities,f.haschild,Not working,NA,0.3612746194878023,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,45
2006,B. IT,f.haschild,Manager/prof.,NA,0.4383734371678256,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,51
2006,B. IT,f.haschild,Tech/trade,NA,0.06089378548875711,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,52
2006,B. IT,f.haschild,Sales/admin/service,NA,0.22477046614490584,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,53
2006,B. IT,f.haschild,Labourer/machine,NA,0.018818931341091402,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,54
2006,B. IT,f.haschild,Not working,NA,0.25714337985742003,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,55
2006,B. Law,f.haschild,Manager/prof.,NA,0.48338632922663016,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,61
2006,B. Law,f.haschild,Tech/trade,NA,0.01036916634365018,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,62
2006,B. Law,f.haschild,Sales/admin/service,NA,0.19541895517515676,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,63
2006,B. Law,f.haschild,Labourer/machine,NA,0.007523997925442585,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,64
2006,B. Law,f.haschild,Not working,NA,0.3033015513291203,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,65
2006,B. Medicine,f.haschild,Manager/prof.,NA,0.5961786480418269,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,71
2006,B. Medicine,f.haschild,Tech/trade,NA,0.04019802313071544,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,72
2006,B. Medicine,f.haschild,Sales/admin/service,NA,0.09060470305428044,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,73
2006,B. Medicine,f.haschild,Labourer/machine,NA,0,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,74
2006,B. Medicine,f.haschild,Not working,NA,0.2730186257731773,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,75
2006,B. Nursing,f.haschild,Manager/prof.,NA,0.716253353556576,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,81
2006,B. Nursing,f.haschild,Tech/trade,NA,0.005289807699093188,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,82
2006,B. Nursing,f.haschild,Sales/admin/service,NA,0.06797598912447725,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,83
2006,B. Nursing,f.haschild,Labourer/machine,NA,0.006279409477016967,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,84
2006,B. Nursing,f.haschild,Not working,NA,0.2042014401428365,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,85
2006,B. Other health,f.haschild,Manager/prof.,NA,0.5405157245649507,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Other health,91
2006,B. Other health,f.haschild,Tech/trade,NA,0.02033780720644531,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Other health,92
2006,B. Other health,f.haschild,Sales/admin/service,NA,0.16526184747898545,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Other health,93
2006,B. Other health,f.haschild,Labourer/machine,NA,0.004680547048307104,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Other health,94
2006,B. Other health,f.haschild,Not working,NA,0.2692040737013115,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Other health,95
2006,B. Performing Arts,f.haschild,Manager/prof.,NA,0.3392279671602958,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Performing Arts,101
2006,B. Performing Arts,f.haschild,Tech/trade,NA,0.04619785013595984,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Performing Arts,102
2006,B. Performing Arts,f.haschild,Sales/admin/service,NA,0.26383271553249105,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Performing Arts,103
2006,B. Performing Arts,f.haschild,Labourer/machine,NA,0.05269234713456509,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Performing Arts,104
2006,B. Performing Arts,f.haschild,Not working,NA,0.2980491200366882,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Performing Arts,105
2006,B. Science (excl maths),f.haschild,Manager/prof.,NA,0.3353602179658663,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Science (excl maths),111
2006,B. Science (excl maths),f.haschild,Tech/trade,NA,0.08963555066514485,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Science (excl maths),112
2006,B. Science (excl maths),f.haschild,Sales/admin/service,NA,0.21135999340540082,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Science (excl maths),113
2006,B. Science (excl maths),f.haschild,Labourer/machine,NA,0.04305534056271037,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Science (excl maths),114
2006,B. Science (excl maths),f.haschild,Not working,NA,0.3205888974008777,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Science (excl maths),115
2006,Y12,f.haschild,Manager/prof.,NA,0.08204612951656573,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Y12,121
2006,Y12,f.haschild,Tech/trade,NA,0.015888095971716934,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Y12,122
2006,Y12,f.haschild,Sales/admin/service,NA,0.3483361611199991,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Y12,123
2006,Y12,f.haschild,Labourer/machine,NA,0.05794086379805599,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Y12,124
2006,Y12,f.haschild,Not working,NA,0.4957887495936622,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Y12,125
2011,B. Commerce,f.haschild,Manager/prof.,NA,0.41022970651540025,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,141
2011,B. Commerce,f.haschild,Tech/trade,NA,0.01773993894808522,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,142
2011,B. Commerce,f.haschild,Sales/admin/service,NA,0.27497911942018216,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,143
2011,B. Commerce,f.haschild,Labourer/machine,NA,0.019301864102498647,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,144
2011,B. Commerce,f.haschild,Not working,NA,0.2777493710138337,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Commerce,145
2011,B. Education,f.haschild,Manager/prof.,NA,0.6247866660808019,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,151
2011,B. Education,f.haschild,Tech/trade,NA,0.005474892774747041,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,152
2011,B. Education,f.haschild,Sales/admin/service,NA,0.08168415260740322,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,153
2011,B. Education,f.haschild,Labourer/machine,NA,0.009084701612485684,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,154
2011,B. Education,f.haschild,Not working,NA,0.2789695869245622,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Education,155
2011,B. Engineering,f.haschild,Manager/prof.,NA,0.5010333644371512,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,161
2011,B. Engineering,f.haschild,Tech/trade,NA,0.08091495650372416,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,162
2011,B. Engineering,f.haschild,Sales/admin/service,NA,0.1614205559954965,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,163
2011,B. Engineering,f.haschild,Labourer/machine,NA,0.03377831341030859,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,164
2011,B. Engineering,f.haschild,Not working,NA,0.2228528096533196,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Engineering,165
2011,B. Humanities,f.haschild,Manager/prof.,NA,0.26002189088160266,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,171
2011,B. Humanities,f.haschild,Tech/trade,NA,0.03517067056081779,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,172
2011,B. Humanities,f.haschild,Sales/admin/service,NA,0.33903715527154554,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,173
2011,B. Humanities,f.haschild,Labourer/machine,NA,0.03610130161342166,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,174
2011,B. Humanities,f.haschild,Not working,NA,0.3296689816726124,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Humanities,175
2011,B. IT,f.haschild,Manager/prof.,NA,0.40094007796560266,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,181
2011,B. IT,f.haschild,Tech/trade,NA,0.0855271618730669,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,182
2011,B. IT,f.haschild,Sales/admin/service,NA,0.251902078675098,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,183
2011,B. IT,f.haschild,Labourer/machine,NA,0.03314833159402949,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,184
2011,B. IT,f.haschild,Not working,NA,0.22848234989220292,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,IT,185
2011,B. Law,f.haschild,Manager/prof.,NA,0.5468090027591065,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,191
2011,B. Law,f.haschild,Tech/trade,NA,0.005390992756969386,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,192
2011,B. Law,f.haschild,Sales/admin/service,NA,0.1866811660490415,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,193
2011,B. Law,f.haschild,Labourer/machine,NA,0.023999089660167373,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,194
2011,B. Law,f.haschild,Not working,NA,0.23711974877471526,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Law,195
2011,B. Medicine,f.haschild,Manager/prof.,NA,0.7115362484454566,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,201
2011,B. Medicine,f.haschild,Tech/trade,NA,0.018073758109914472,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,202
2011,B. Medicine,f.haschild,Sales/admin/service,NA,0.06132144387160983,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,203
2011,B. Medicine,f.haschild,Labourer/machine,NA,0,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,204
2011,B. Medicine,f.haschild,Not working,NA,0.20906854957301907,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Medicine,205
2011,B. Nursing,f.haschild,Manager/prof.,NA,0.7778011997832783,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,211
2011,B. Nursing,f.haschild,Tech/trade,NA,0.00656798734811635,occ.2534.uniform,NA,f.haschild,2534,f,TRUE,TRUE,"Female, with child",TRUE,TRUE,Nursing,212
