year,qualfield,gender_detail,lfs,count,pc,group,married,agegroup,code,gender,childgroup,child,mfc,bach,uniform,field,.group
2006,B. Commerce,f.nochild,"Employed, worked full-time",26162,0.8832843782707046,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Commerce,11
2006,B. Commerce,f.nochild,"Employed, worked part-time",1688,0.05699044532225936,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Commerce,12
2006,B. Commerce,f.nochild,"Employed, away from work",916,0.030926094736486713,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Commerce,13
2006,B. Commerce,f.nochild,Not in the labour force,529,0.017860157331442656,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Commerce,14
2006,B. Commerce,f.nochild,Unemployed,324,0.010938924339106655,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Commerce,15
2006,B. Education,f.nochild,"Employed, worked full-time",20695,0.8001778602636972,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Education,21
2006,B. Education,f.nochild,"Employed, worked part-time",3741,0.14464679271546224,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Education,22
2006,B. Education,f.nochild,"Employed, away from work",904,0.034953408343966284,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Education,23
2006,B. Education,f.nochild,Not in the labour force,391,0.015118122414259753,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Education,24
2006,B. Education,f.nochild,Unemployed,132,0.005103816262614546,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Education,25
2006,B. Engineering,f.nochild,"Employed, worked full-time",2547,0.9302410518626735,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Engineering,31
2006,B. Engineering,f.nochild,"Employed, worked part-time",101,0.03688823959094229,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Engineering,32
2006,B. Engineering,f.nochild,"Employed, away from work",64,0.02337472607742878,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Engineering,33
2006,B. Engineering,f.nochild,Not in the labour force,23,0.008400292184075968,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Engineering,34
2006,B. Engineering,f.nochild,Unemployed,3,0.001095690284879474,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Engineering,35
2006,B. Humanities,f.nochild,"Employed, worked full-time",3931,0.7634492134395028,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Humanities,41
2006,B. Humanities,f.nochild,"Employed, worked part-time",793,0.1540104874732958,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Humanities,42
2006,B. Humanities,f.nochild,"Employed, away from work",153,0.029714507671392502,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Humanities,43
2006,B. Humanities,f.nochild,Not in the labour force,179,0.034764031850844826,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Humanities,44
2006,B. Humanities,f.nochild,Unemployed,93,0.018061759564964072,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Humanities,45
2006,B. IT,f.nochild,"Employed, worked full-time",2767,0.875079063883618,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,IT,51
2006,B. IT,f.nochild,"Employed, worked part-time",205,0.06483238456672992,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,IT,52
2006,B. IT,f.nochild,"Employed, away from work",109,0.034471853257432,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,IT,53
2006,B. IT,f.nochild,Not in the labour force,66,0.020872865275142316,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,IT,54
2006,B. IT,f.nochild,Unemployed,15,0.004743833017077799,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,IT,55
2006,B. Law,f.nochild,"Employed, worked full-time",5507,0.8839486356340289,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Law,61
2006,B. Law,f.nochild,"Employed, worked part-time",318,0.051043338683788124,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Law,62
2006,B. Law,f.nochild,"Employed, away from work",258,0.041412520064205455,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Law,63
2006,B. Law,f.nochild,Not in the labour force,95,0.015248796147672551,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Law,64
2006,B. Law,f.nochild,Unemployed,52,0.008346709470304976,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Law,65
2006,B. Medicine,f.nochild,"Employed, worked full-time",1942,0.8458188153310104,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Medicine,71
2006,B. Medicine,f.nochild,"Employed, worked part-time",183,0.07970383275261324,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Medicine,72
2006,B. Medicine,f.nochild,"Employed, away from work",143,0.062282229965156796,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Medicine,73
2006,B. Medicine,f.nochild,Not in the labour force,25,0.01088850174216028,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Medicine,74
2006,B. Medicine,f.nochild,Unemployed,3,0.0013066202090592336,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Medicine,75
2006,B. Nursing,f.nochild,"Employed, worked full-time",6579,0.706280193236715,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Nursing,81
2006,B. Nursing,f.nochild,"Employed, worked part-time",1968,0.21127214170692432,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Nursing,82
2006,B. Nursing,f.nochild,"Employed, away from work",545,0.05850778314546431,lfs.2534,NA,2534,f.nochild,f,TRUE,FALSE,"Female, no child",TRUE,FALSE,Nursing,83
