year,qualfield,gender_detail,lfs,count,pc,group,married,agegroup,code,gender,childgroup,child,mfc,bach,uniform,field,.group
2006,B. Commerce,f,"Employed, worked full-time",NA,0.8192344805403666,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,11
2006,B. Commerce,f,"Employed, worked part-time",NA,0.10485686715985848,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,12
2006,B. Commerce,f,"Employed, away from work",NA,0.027339980701190092,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,13
2006,B. Commerce,f,Not in the labour force,NA,0.017690575747828882,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,14
2006,B. Commerce,f,Unemployed,NA,0.03087809585075587,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,15
2006,B. Education,f,"Employed, worked full-time",NA,0.6728571428571428,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Education,21
2006,B. Education,f,"Employed, worked part-time",NA,0.2680952380952381,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Education,22
2006,B. Education,f,"Employed, away from work",NA,0.029523809523809525,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Education,23
2006,B. Education,f,Not in the labour force,NA,0.01619047619047619,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Education,24
2006,B. Education,f,Unemployed,NA,0.013333333333333334,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Education,25
2006,B. Engineering,f,"Employed, worked full-time",NA,0.8559322033898306,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,31
2006,B. Engineering,f,"Employed, worked part-time",NA,0.0847457627118644,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,32
2006,B. Engineering,f,"Employed, away from work",NA,0.03389830508474576,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,33
2006,B. Engineering,f,Not in the labour force,NA,0,lfs.22.uniform,NA,22,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,34
