year,qualfield,gender_detail,lfs,count,pc,group,married,agegroup,code,gender,childgroup,child,mfc,bach,uniform,field,.group
2006,B. Commerce,f,"Employed, worked full-time",NA,0.670345464122025,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,11
2006,B. Commerce,f,"Employed, worked part-time",NA,0.15681008802213453,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,12
2006,B. Commerce,f,"Employed, away from work",NA,0.05553977505677283,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,13
2006,B. Commerce,f,Not in the labour force,NA,0.10453506155161503,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,14
2006,B. Commerce,f,Unemployed,NA,0.012769611247452574,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Commerce,15
2006,B. Education,f,"Employed, worked full-time",NA,0.5383484363575726,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Education,21
2006,B. Education,f,"Employed, worked part-time",NA,0.2531141352900772,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Education,22
2006,B. Education,f,"Employed, away from work",NA,0.06357100860738116,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Education,23
2006,B. Education,f,Not in the labour force,NA,0.13669713192175748,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Education,24
2006,B. Education,f,Unemployed,NA,0.008269287823211633,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Education,25
2006,B. Engineering,f,"Employed, worked full-time",NA,0.6957262655919813,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,31
2006,B. Engineering,f,"Employed, worked part-time",NA,0.13717232138692717,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,32
2006,B. Engineering,f,"Employed, away from work",NA,0.06637517645414442,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,33
2006,B. Engineering,f,Not in the labour force,NA,0.09171352767210435,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,34
2006,B. Engineering,f,Unemployed,NA,0.009012708894842805,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Engineering,35
2006,B. Humanities,f,"Employed, worked full-time",NA,0.5771643253484853,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Humanities,41
2006,B. Humanities,f,"Employed, worked part-time",NA,0.20298296899545404,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Humanities,42
2006,B. Humanities,f,"Employed, away from work",NA,0.04974909099155608,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Humanities,43
2006,B. Humanities,f,Not in the labour force,NA,0.1451013483655322,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Humanities,44
2006,B. Humanities,f,Unemployed,NA,0.02500226629897236,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Humanities,45
2006,B. IT,f,"Employed, worked full-time",NA,0.6711199133279678,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,IT,51
2006,B. IT,f,"Employed, worked part-time",NA,0.13975877861454072,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,IT,52
2006,B. IT,f,"Employed, away from work",NA,0.06340546128201491,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,IT,53
2006,B. IT,f,Not in the labour force,NA,0.1065841452505302,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,IT,54
2006,B. IT,f,Unemployed,NA,0.019131701524946365,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,IT,55
2006,B. Law,f,"Employed, worked full-time",NA,0.7109307197470381,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Law,61
2006,B. Law,f,"Employed, worked part-time",NA,0.12426440324257898,lfs.2534.uniform,NA,2534,f,f,FALSE,NA,NA,TRUE,TRUE,Law,62
